,net_assets,ytd_return,fund_yield,morningstar_rating,net_annual_expense_ratio_fund,net_annual_expense_ratio_category,portfolio_cash,portfolio_stocks,portfolio_bonds,portfolio_others,portfolio_preferred,portfolio_convertable,price_book,basic_materials,consumer_cyclical,financial_services,real_estate,consumer_defensive,healthcare,utilities,communication_services,energy,industrials,technology,bond_maturity,bond_duration,rating_us_government,rating_aaa,rating_aa,rating_a,rating_bbb,rating_bb,rating_b,rating_below_b,rating_others,morningstar_return_rating,fund_return_ytd,category_return_ytd,fund_return_1month,category_return_1month,fund_return_3months,category_return_3months,fund_return_1year,category_return_1year,fund_return_3years,category_return_3years,fund_return_5years,category_return_5years,fund_return_10years,category_return_10years,fund_return_2018,category_return_2018,fund_return_2017,category_return_2017,fund_return_2016,category_return_2016,fund_return_2015,category_return_2015,fund_return_2014,category_return_2014,fund_return_2013,category_return_2013,fund_return_2012,category_return_2012,fund_return_2011,category_return_2011,fund_return_2010,category_return_2010,morningstar_risk_rating,years_up,years_down,fund_alpha_3years,category_alpha_3years,fund_alpha_5years,category_alpha_5years,fund_alpha_10years,category_alpha_10years,fund_beta_3years,category_beta_3years,fund_beta_5years,category_beta_5years,fund_beta_10years,category_beta_10years,fund_mean_annual_return_3years,category_mean_annual_return_3years,fund_mean_annual_return_5years,category_mean_annual_return_5years,fund_mean_annual_return_10years,category_mean_annual_return_10years,fund_r_squared_3years,category_r_squared_3years,fund_r_squared_5years,category_r_squared_5years,fund_r_squared_10years,category_r_squared_10years,fund_standard_deviation_3years,category_standard_deviation_3years,fund_standard_deviation_5years,category_standard_deviation_5years,fund_standard_deviation_10years,category_standard_deviation_10years,fund_sharpe_ratio_3years,category_sharpe_ratio_3years,fund_sharpe_ratio_5years,category_sharpe_ratio_5years,fund_sharpe_ratio_10years,category_sharpe_ratio_10years,category_treynor_ratio_3years,category_treynor_ratio_5years,category_treynor_ratio_10years
energy,0.006852687052672501,0.05677688322982029,0.17709001330931656,-0.003291387740802909,0.06804634736209725,0.09565945851253246,-0.024265707553237606,0.044189284105563394,-0.03890833514511227,-0.016247326582382215,0.025357966894337308,-0.004653036227915225,0.09230665826503522,0.049963238014511926,-0.08682538122138393,-0.02662615148148646,-0.04900552798440624,-0.028257379818172026,-0.06913952992754707,0.0375127517326184,0.02370434477733155,1.0,-0.029533700044569747,-0.11044957969114225,-0.043767539084680146,-0.014184664152964611,,-0.043116031617287304,-0.10770224032450444,-0.09333448126863408,0.004902208561166098,0.09840010609819491,0.1015561181707026,0.06800557671431066,0.004168833947325225,-0.0032221094922363952,0.05973253836823169,0.06981818748769726,0.04194153012700478,0.0477331292242714,0.058824287348790624,0.06981818748769726,-0.06390880138450729,-0.04930741747277317,-0.03949709549818455,-0.03861536556385181,-0.17411190523293166,-0.21915258924710637,-0.06523819292078821,0.0031646003279250253,-0.18880694086319433,-0.1912805811666555,-0.1244882252534175,-0.11437054109713883,0.2606010145870062,0.2606644242115756,-0.3611400833804848,-0.409083044304254,-0.1482390081308932,-0.15118831844962138,0.007988655491904771,0.010579873744833455,-0.025383026594819634,-0.023285415873081094,-0.07201599801359661,-0.053770048345302995,0.0585208335451088,0.05057134382117221,0.04462576570007918,-0.061626788772076314,0.019438968860621145,-0.08926990366840162,-0.0998218365596464,-0.23643247731831313,-0.27196902603142276,-0.07955720326544173,0.030839801089133933,0.007683109764355912,-0.048862000080670105,0.009234320719550628,-0.04500494077161821,-0.0006476951857220081,-0.035689881892147696,-0.033355955402636035,0.027169159770702698,-0.18617613165184466,-0.12513876148165967,-0.01910118581907499,0.11663279608468866,-0.16582997677733824,-0.1619497870139455,-0.15345388530767803,-0.136462000409412,-0.11648462015275722,-0.11988054740612375,0.0922174195347998,0.09118565380532898,0.10592861982120201,0.11818780338072285,0.08509745977505871,0.06666961896190139,0.03699156527905468,0.00795321313645113,-0.14617906462692795,-0.06840670570776411,-0.023337384927806647,-0.10832611565599364,0.026133344199800006,-0.09381634268414893,0.02544481475833046
industrials,0.00454507127286928,0.2665528247829272,-0.19683354479991746,-0.003489074926323956,0.09149965472121604,0.09926569650212873,-0.06202852383731164,0.35278432301276585,-0.34861428142086753,-0.022443127904037467,-0.02996313685611291,-0.0024602217501439577,0.12662408783272702,0.07558686934380375,0.243536441329212,0.1814303844415081,-0.05862875678175878,0.18718570900171416,0.20744191137420614,0.06974258192829945,0.08856098003304379,-0.029533700044569747,1.0,0.22922587575085263,0.01020323443264833,0.03831248204856533,,-0.12315981032927473,-0.2131402624228167,-0.230628982728942,-0.16940191456541437,-0.05056397548521705,-0.006120720011207607,0.0015122171967649292,-0.03007163239587696,-0.00850661820311025,0.26636459727791484,0.2934889319756659,-0.1795060518135056,-0.24811461715113434,0.26401557264474973,0.2934889319756659,-0.07846484002723801,-0.08039509499198282,0.20580365998871483,0.2739430768695307,0.12813556766748366,0.1738839358607721,0.16103511582320407,0.2820616605500739,-0.25434129766394803,-0.28929826271841746,0.22438280256961732,0.2600875956656423,0.14195551459424877,0.16666077900197895,-0.004330871922404897,-0.019248935864351807,-0.05976999718118185,-0.06416436639406219,0.3671026863937232,0.371417920803836,0.20263142454396413,0.22498447465995283,-0.2376033576070489,-0.2783294740651729,0.27287849696150657,0.3171310178771615,-0.008139578669027222,-0.05111129594792678,0.037751169794922636,-0.1462840641357064,-0.1537197061447632,-0.12454537846073589,-0.1481555749953115,-0.1128069062637493,-0.12312584594742701,0.10574577294080639,0.1015308218104996,0.08066619739887695,0.08197268645172012,-0.005249896727390867,0.03530340378602609,0.23340640691902823,0.283005905738297,0.16536144338099007,0.19205392444759012,0.2779469586792052,0.2857921748146048,0.10675398015200273,0.0878949829771854,0.10175446883219785,0.10172515068846175,0.15735836913109966,0.1443885785389345,0.24277076147374974,0.2754601322414977,0.23262262593611252,0.26416640792082213,0.28487020023868803,0.2785454957989425,0.15224160075719675,0.2577591112621673,-0.02131173712365534,-0.08620704387582022,-0.06834366892685785,0.031621124352693625,0.07361209960570406,0.08389876558414405,0.09456946798208685
technology,0.046306872463363735,0.5919723310069356,-0.4512051548335919,0.07007355101522816,0.07041719395443556,0.07928792229870066,-0.1321644537712108,0.5711857921878492,-0.5536541969208774,-0.027838484706175295,-0.0472594234288903,-0.0349386937491953,0.33779303713496,0.002386918606242821,0.4035179806829636,0.24967929841664302,-0.11088955146574331,0.2456178492940975,0.4058495240249707,-0.06721223685851141,0.09229350155773469,-0.11044957969114225,0.22922587575085263,1.0,-0.01483156917375015,0.1433615884960958,,-0.12673849722612274,-0.2841882773845748,-0.29868536738493173,-0.25502881369332375,-0.20994217297638962,-0.17619820537117764,-0.14981153290496843,-0.1012899815909181,0.07951754516791162,0.5920109739735837,0.5958692413722396,0.06759058654746669,0.015372138380634857,0.5901109412123048,0.5958692413722396,0.16723844672702762,0.15573642338437904,0.6193836203455305,0.6838069323982122,0.5024687191362077,0.5774771294074914,0.37127074595826726,0.5318917863994874,-0.14096940245370235,-0.22289709615052855,0.6349375991581445,0.6396581308623556,0.031085892517907467,0.07328692332103078,0.14767975904747585,0.12069577962039667,0.11500957632750829,0.12399312230748723,0.565440795189976,0.5647100416676196,0.27803688268440524,0.334952712486306,-0.33042169615037703,-0.3882933618949313,0.3915684222812899,0.4294295444539793,0.06161042032944335,-0.007975492077583793,0.04886682962214159,0.10931022737978852,0.05809112657629714,0.08486761322809407,0.023331075616589196,-0.0636010413664985,-0.18128546722012986,0.24070221266260622,0.28500275695231825,0.21368890550989136,0.25325793689025294,0.058035296714549156,0.1535822533621061,0.6678941193406998,0.5239984711111171,0.5946167537323964,0.4506733202083242,0.5669569027710429,0.4957108587463923,0.27094396783982155,0.2726219660852016,0.28217857974494975,0.3063220899153233,0.3195738771252497,0.34282642140396735,0.4515579417843997,0.4598520789317021,0.44749023695630086,0.4546135924137713,0.44696728624299187,0.43883402523586373,0.3809355551418337,0.4556264233570068,0.17890588619305392,0.09846185394895464,0.020916778538573606,0.1023903697915691,0.27149831124995616,0.339572795728644,-0.061116892135328206
bond_maturity,-0.028113288995772062,0.03866044911648289,0.028466347208690707,0.08540938158855743,-0.0026036599016257852,-0.009449755645334495,-0.1774160985130901,-0.001633982060753254,0.08066792734532013,-0.08353211369128291,0.00950933679784752,-0.05459108269113776,-0.019686071743625196,-0.0470768747111007,-0.06035225696401396,-0.021413604362979618,0.024005235486288447,-0.032618222954449,-0.031721655104721753,-0.038210868970809206,-0.02784582199417199,-0.043767539084680146,0.01020323443264833,-0.01483156917375015,1.0,0.7255312701947935,,-0.06668864298396687,0.19744911449545496,0.18964043222140295,0.10832473307115309,-0.12197157309584065,-0.15579651559562158,-0.10503461208346541,0.12956782138138392,0.08524470331686318,0.03789738419336781,0.0020566639285173067,0.44779690220921897,0.4698107207690824,0.0475529776026778,0.0020566639285173067,0.1320320027589319,0.18568359236386467,-0.03846791495711349,-0.046418801676738106,0.18949484130954758,0.21960412217393446,0.08330894482090007,0.05309353206986636,0.0014491634780716273,0.04870228703743562,0.11375683275618982,0.06685550231232201,-0.1608211187912744,-0.173023589305636,0.21071582565957211,0.22727164638365582,0.517759798172632,0.5105572756314987,-0.20047902738604595,-0.20289322098495566,0.13003820357144902,0.1583685909619624,0.4144102463755624,0.38811692776654766,-0.16426725446094614,-0.13416922798650455,0.10228051093492997,0.04889905700724041,0.09815905359556498,-0.09398274997043504,-0.08886014715278909,-0.05330377347068901,0.004081701719536269,-0.1778357879828794,-0.17539778401333003,0.3865080641563882,0.4178052560037256,0.3702757086392561,0.4027454231696472,0.14547198436881434,0.2966129079186406,-0.039433991653509415,-0.10042870267547915,0.18991252037613235,0.013200689477507379,0.029848856635929354,-0.027335195168836486,0.28918375705140126,0.2977282428934031,0.2793711458625655,0.2919452742829752,0.30156804574316715,0.2697105739083785,0.12310265869014377,0.10841379077316916,0.0663843640468835,0.055349591530234825,0.045769191153246375,0.05815604144053022,-0.10725353514456168,-0.0617777297000393,0.218851266411185,0.09646677692811363,-0.0777254275511226,-0.025691109636628375,-0.14378307122110345,0.0125842423831234,-0.11350728030884487
bond_duration,-0.005745990017640351,0.18117804433388582,-0.10778320580807661,0.02181293574793913,-0.057508821327277436,-0.1751486167391627,-0.17661146370370653,0.15632689646241432,-0.0682123132812064,-0.07321689799577602,-0.038023281288407484,-0.07394259400087691,0.04339535470737839,-0.0227136539157798,-0.03148226229713645,0.11111943070214159,0.010494344572015682,0.06090577542239823,0.11386859877172326,-0.034972717089095016,0.02307958033500555,-0.014184664152964611,0.03831248204856533,0.1433615884960958,0.7255312701947935,1.0,,0.16311848707232565,0.06822857185145202,0.12174375490975205,0.09630871367648473,-0.1946124129746817,-0.2467441003014057,-0.14421609281477868,-0.01579027454021707,0.029976929047679308,0.18081968525099493,0.14553839100600574,0.5111137969096721,0.5721727286393221,0.1947059963510104,0.14553839100600574,0.10772374930656126,0.16692214227135302,0.03521077121886177,0.0642440671437615,0.1684636294232861,0.2737166592954585,0.07563091711037938,0.1241036864024257,-0.1685630431673376,-0.12858348783301254,0.22720881185287364,0.2154022851893179,-0.09927616405051602,-0.08881751917345339,0.08479728302865304,0.08980236321752319,0.47283743809225365,0.4434893720466085,-0.0871788818420257,-0.08705087203175625,0.13002620544571006,0.19973585940437885,0.3591037415404865,0.3213743578382112,-0.03320211282052161,0.01433686626362524,0.0822321091201357,0.023992735498713686,0.07759552415910738,-0.21268539950974327,-0.19508199015667824,-0.20278618645332686,-0.15588718880531657,-0.2901222258456075,-0.28865974784449033,0.5572818605620242,0.5496807848069979,0.5426513271177165,0.5390234082031706,0.19906270840126042,0.369646152342953,0.05954663226571927,0.032892184978195814,0.23343878096989315,0.10466581533983976,0.10314045253396013,0.03653964138374967,0.4108041084575346,0.3976251233483891,0.39628061503022893,0.3887296491421488,0.3718218386039106,0.33957390707892543,0.2590404659523458,0.23886400835295726,0.21703651388260098,0.20276230636085188,0.16424953765479355,0.15116553517082942,-0.1070202841912011,-0.027227286350435233,0.09569507289204425,-0.004318979295674055,-0.12761922799486283,-0.10334460642979251,-0.08657287513444481,0.15794357750566415,-0.27954767359545046
rating_us_government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rating_aaa,0.022803542581600143,-0.3144047956453995,0.11979252343287822,0.023666134202677224,-0.21814914339461636,-0.5106374346216926,0.01844303363435532,-0.34919797520616086,0.38168467385847604,0.002518083761428374,-0.03337097987287249,-0.03430444999989341,-0.05385445760844547,-0.07123747817293734,-0.12822367538265186,-0.09689748419971143,-0.05460608040192322,-0.0292920808377322,-0.07042772073333121,-0.016246595045684584,-0.027309523620244705,-0.043116031617287304,-0.12315981032927473,-0.12673849722612274,-0.06668864298396687,0.16311848707232565,,1.0,0.11493291433256847,0.29452554074247206,0.3604549433324181,0.0691252576605573,0.02962011029102963,0.05866037396209644,0.016298214908530312,0.02321374126855537,-0.31438474652313253,-0.3468279606833418,0.10492093727917158,0.1657674215984522,-0.30654622895288947,-0.3468279606833418,0.029283662304129827,0.07040635425752005,-0.23663086763963398,-0.30227060226384306,-0.15180616402987485,-0.15684415438359084,-0.23003267460162602,-0.3126197951587453,0.25443699393411645,0.2879809362228129,-0.2634533833004212,-0.2955564583148421,-0.16796808856080464,-0.17541773889344178,0.08059572599737715,0.09927960764404291,-0.02697154611433325,-0.023392020184628243,-0.3168880858502959,-0.33622748171984057,-0.3017230156569795,-0.3350538532477506,0.2639366372980207,0.311650515394999,-0.274272334131726,-0.3086340529865708,-0.02102052266841148,-0.008648250274943496,-0.15502471024036257,-0.0023832492341397844,-0.02735112190252108,0.05836522841438648,0.05177566345096491,-0.004881256070502077,-0.06358081737378572,-0.00030298789171221725,-0.01931203184437344,-0.0007351113126024877,0.0005498927034049543,-0.004122025118649462,0.00837389601036632,-0.2834693343653922,-0.2696678809877518,-0.21193803812626894,-0.22986012982342607,-0.37223634435024594,-0.2508623961170472,0.20910565957792052,0.21238874438886224,0.16457171937419637,0.1720504776189481,0.03251487197242201,0.04043575897966707,-0.440712626681809,-0.43304677505685096,-0.447269021744922,-0.4212342212364863,-0.49739195723129415,-0.4404557618396652,-0.10467893629678185,-0.13677622061358963,0.03053030792309675,0.20794008870199818,0.15767327528308547,0.028578579322434645,-0.21719293004305795,-0.15581325825313702,-0.08837869524307283
rating_aa,-0.027809740317552963,-0.3676419683388841,0.13362930620070856,0.039922369078281075,-0.146374457354177,-0.23920245258775694,-0.07175357442776152,-0.4307347823062217,0.5046679611395526,-0.025982670923080806,-0.03569915786615338,-0.027301246510211336,-0.16801265686547553,-0.12973606855464237,-0.2565650070738318,-0.25277081135837887,-0.09515671173056542,-0.21967303794568713,-0.23535003832331197,-0.08670795048069582,-0.13327613743401628,-0.10770224032450444,-0.2131402624228167,-0.2841882773845748,0.19744911449545496,0.06822857185145202,,0.11493291433256847,1.0,0.6469904145842502,0.24190627299986922,-0.012140438493171143,-0.054705723613713134,-0.0031416290011282016,0.12974004379611864,0.04112749901072795,-0.36746314494839777,-0.41039360118427576,0.05790006584224014,0.11407196648299205,-0.3609523542568879,-0.41039360118427576,0.051332895411212776,0.07626649624557226,-0.28447541223979883,-0.3698703323542785,-0.1203823148395396,-0.17596078551597566,-0.16575882764636637,-0.3518034674110442,0.32685140683976754,0.39497680915271893,-0.30442628447552883,-0.34796455209941135,-0.24732957320557902,-0.29012084547614325,0.18415523067965398,0.23882796730195588,0.08791429087821177,0.10953834358267382,-0.37650287050837256,-0.39268494867462783,-0.28547491275187814,-0.337375304415739,0.3893903333600057,0.45704464552924745,-0.4168474179920866,-0.4654839166002015,0.043631160570081005,0.16349778936075823,-0.025317960179158133,0.013139030355468068,0.001151122832230231,0.05245410878428212,0.06071845721272627,-0.024646847113982687,-0.030277723038129124,-0.03889696367197127,-0.0456177983713598,-0.028493579303721088,-0.012890005668114594,-0.004448891281188057,-0.02656822938966753,-0.3368358013898627,-0.38642344798425693,-0.20213973271695754,-0.2498512784781974,-0.3896860305722856,-0.4558361624335146,0.18658740915355837,0.19034332106524862,0.16202737660581232,0.1592106939055436,0.10847833380536062,0.09298755237095384,-0.39764403020139144,-0.40654386014500266,-0.4280063025061221,-0.42228330572292055,-0.4589605615625984,-0.42338576756833235,-0.2610880736136158,-0.36907482634636113,0.1610514321292793,0.19032205527943016,0.06357662420944701,0.06613134275354457,-0.2447397635415436,-0.13343113992311387,-0.07128835797834215
rating_a,-0.018186720556158824,-0.4268107582448077,0.20703357294479915,0.05809733776633928,-0.20032823276087666,-0.3726847182781199,-0.0264015697595066,-0.5180761675262402,0.5784429780223039,-0.03607707584008015,-0.02494047981538541,-0.012589671491788504,-0.1665595846294041,-0.13682352944423773,-0.2823443060573553,-0.25054433963197903,-0.10038179935426503,-0.2115088557052433,-0.22672600351882657,-0.07463499386911264,-0.11417977795025142,-0.09333448126863408,-0.230628982728942,-0.29868536738493173,0.18964043222140295,0.12174375490975205,,0.29452554074247206,0.6469904145842502,1.0,0.6474795379791052,0.1122678866037918,0.009934835746935475,0.038717209945291986,0.17118178080732957,0.060066709446850976,-0.4267413181782841,-0.4802663711120018,0.08288439909672926,0.1541101985065475,-0.4184467750009726,-0.4802663711120018,0.039833688618383406,0.07371170321930313,-0.32589391368551923,-0.4192445940525485,-0.16022038644848396,-0.21491219794386246,-0.2322757814160078,-0.403391123663354,0.3639341958363325,0.4411109420435514,-0.34607846075673393,-0.40098691450299473,-0.2543223406464033,-0.28699291911569963,0.15982523939389587,0.2070299886932763,0.0556747515230154,0.05997149556585176,-0.4416066840539342,-0.4654839466938429,-0.3123997770039337,-0.37285159139290325,0.4118515405674751,0.48133895093433965,-0.4361088544763604,-0.4938805189725472,0.027972833341364006,0.09916754202628675,-0.08472427816463607,0.05280162105503679,0.04924800326188201,0.08666504684599238,0.09202308848274428,0.02743185650062243,0.013172644966199595,-0.038286954880112196,-0.08152379371992041,-0.027048194177176566,-0.049224390504070015,-0.00347573950519604,-0.03347602777086746,-0.38622280311207224,-0.44950402722543853,-0.24680498531594752,-0.30983969139741796,-0.44836670738539874,-0.4263669674063261,0.14654527867816208,0.15383803508328261,0.11678136599728048,0.10985206986936054,0.02997910789181295,0.0012677444973385246,-0.5039443590469648,-0.5101410860412998,-0.5267993241243031,-0.5165586447794241,-0.5680429430175878,-0.5209846059175901,-0.18290586427975034,-0.29467545610646306,0.19193308992343736,0.2574858390646078,0.19245535634902733,0.06538672395354744,-0.2628425918408367,-0.17015648497985664,-0.09358975963622419
rating_bbb,-0.01698591336948246,-0.35967682876973694,0.29570263753694565,0.062349011782718594,-0.17778553198780148,-0.3787256353462454,-0.0075004450027823045,-0.48721025224574244,0.5185154781925383,-0.028164303110949137,0.09354559263649431,0.047412753908786444,-0.13671159592347482,-0.08037893047771232,-0.21534389147577548,-0.15669500845002285,-0.07342109243446551,-0.15620416142985155,-0.18345374171679935,-0.005532619043529475,-0.061439857001406306,0.004902208561166098,-0.16940191456541437,-0.25502881369332375,0.10832473307115309,0.09630871367648473,,0.3604549433324181,0.24190627299986922,0.6474795379791052,1.0,0.37629104203761865,0.21128748571156977,0.15508758688226626,0.17046301221505422,0.0642676737702971,-0.3599908949284891,-0.41270099207291644,0.08725970003429016,0.15782498404751547,-0.3515738888934691,-0.41270099207291644,0.03357299600652417,0.05605903265114623,-0.26038872296746535,-0.34566916947682197,-0.1538470737977949,-0.1926313018653827,-0.20711263590340528,-0.3199871842837301,0.30140076388829845,0.35996388065659446,-0.30896399084144427,-0.35647154497511657,-0.14422008882776957,-0.16780033221596355,0.080421314815706,0.1028813648454276,-0.004959112827178776,-0.009609170074867748,-0.38683236140960836,-0.41747586201750414,-0.2082923496140589,-0.255899492263702,0.3054947080821842,0.36585913885428556,-0.29587778905140827,-0.33681331468331427,0.01465390925231584,0.004521688171478051,-0.11339727966840875,0.13884768476233036,0.1479910613610466,0.12802415897868882,0.13377748687392324,0.14230319179104775,0.13529533265770505,-0.04864539582474039,-0.11928070042598596,-0.038420140574050486,-0.09255905103335939,-0.006690168307566988,-0.0361564298075464,-0.3123723450131931,-0.39129454592665686,-0.22314094084031028,-0.3066642021899918,-0.3596705347110068,-0.21228781908855524,-0.006592558871563953,0.00997973754081281,-0.04372030437726827,-0.03311204468136157,-0.1648425444246034,-0.15246279192504772,-0.4875343095321858,-0.48299979271453636,-0.48765508621012393,-0.4763479246367236,-0.5188492911119988,-0.4764672747203641,0.0292805481764783,-0.07950293899213348,0.1699946654908068,0.2820192207876489,0.3104442829443668,0.05345136609272962,-0.1880289022288309,-0.16523660537414245,-0.05443708326721562
rating_bb,-0.02847418921796342,-0.2203767061708619,0.43165550848292206,0.041432524881655504,-0.04928683015656836,-0.13682239470354401,0.014272931687494052,-0.39460804694338814,0.4073193987112992,-0.012331330048486275,0.10542548280522639,0.06703156920522081,-0.10837607341392612,0.023937545381545137,-0.03564566658991354,-0.16396688532512732,-0.04449697849082539,-0.14566755130592454,-0.14448085929017027,0.060370451716212026,-0.011261181775832973,0.09840010609819491,-0.05056397548521705,-0.20994217297638962,-0.12197157309584065,-0.1946124129746817,,0.0691252576605573,-0.012140438493171143,0.1122678866037918,0.37629104203761865,1.0,0.8486377619713916,0.6078043383240758,0.15883494279771546,0.043687919174199126,-0.22059336855584835,-0.2614390467433336,-0.016463793888652312,0.019924599511429126,-0.21621911644387967,-0.2614390467433336,0.0234301969257821,0.036492950965749595,-0.11620707124014326,-0.16607303528608247,-0.10800903845532543,-0.13804356505985274,-0.09910110258416838,-0.14331934569933671,0.19262951768529926,0.24048388383115793,-0.23119719743360542,-0.2661179735814336,0.053168286217797414,0.051910730217417704,-0.01904223080353586,-0.018159222822459728,-0.0867138561395972,-0.10069919827306285,-0.24121210181130964,-0.25965943169907263,-0.03215070608938952,-0.038126753932940106,0.1564166951392033,0.20762718298822297,-0.08603744647507748,-0.10744508671580963,0.030668725124615243,-0.02975717376548986,-0.07251856804915739,0.29825698509554155,0.3726310934151397,0.18417548137907233,0.20106379945057176,0.3708221834745184,0.4338572861653103,-0.17303587581792232,-0.36731553826982827,-0.16585171893355138,-0.3290660223127112,-0.04527746923007268,-0.20754370022472915,-0.14741028768472458,-0.1487097828846459,-0.15344614730635625,-0.2478976774094382,-0.149988617309519,0.034852147083324236,-0.4019462828926609,-0.4022011521163251,-0.42601205815767806,-0.4135708241276488,-0.48476920984749705,-0.44551110424755747,-0.3342703488475845,-0.3463376355496452,-0.31616767582223365,-0.3247771799078209,-0.2938572606262679,-0.2981951930777163,0.23780714926203342,0.1264171716879606,0.09028515706841304,0.20777588799287833,0.2530481161754921,0.0471125376408282,0.145383115576985,-0.04551580543456473,0.26841888010526793
rating_b,-0.02198457534755864,-0.17141778029136504,0.4148855242990491,0.04883623544768106,-0.03132422069407915,-0.09955572599889848,0.00891390610649228,-0.3291412911212139,0.34698540922230786,-0.0077539872997885615,0.05634664637505393,0.03919101419203193,-0.0852281776312241,0.05910778674114664,0.03356078248334919,-0.14463645779447343,-0.03755776960132857,-0.10140139162570312,-0.1139226679287246,0.05865761305829135,0.020729997690467235,0.1015561181707026,-0.006120720011207607,-0.17619820537117764,-0.15579651559562158,-0.2467441003014057,,0.02962011029102963,-0.054705723613713134,0.009934835746935475,0.21128748571156977,0.8486377619713916,1.0,0.7279929348456673,0.10850369819237506,0.05159266840064781,-0.1716350645054162,-0.20882107480127354,-0.03659141952381537,-0.01558811300672016,-0.16846439212451958,-0.20882107480127354,0.017677683595279593,0.02999234228243623,-0.06954384600865704,-0.11642858025198906,-0.08444865487605614,-0.11140323898758855,-0.08033215340801145,-0.10222896900400749,0.1528771666728908,0.19556735681441087,-0.19484629460666358,-0.22426094280182168,0.09298256422821777,0.0862246564224876,-0.034783681321698935,-0.03295823319800325,-0.10515092463736289,-0.11669692449973523,-0.18391897214356723,-0.19966023876324374,-0.010072479865932514,-0.013134662537210991,0.10643518148130585,0.14893594184314032,-0.04470644213035749,-0.06379653308989386,0.046138621949716574,-0.04047521972344083,-0.06975321407892038,0.29606413678808957,0.36940591555609287,0.17905380090811018,0.19411467983971786,0.3686433238138063,0.4291089399545325,-0.18962496667261114,-0.37747006327061144,-0.18235156588462748,-0.3408422351180936,-0.052971181139089434,-0.22785812459219323,-0.0978973289231864,-0.10439789533147817,-0.12451741661736578,-0.20770442948679224,-0.10398236800617783,0.09032841609156354,-0.4183032147257243,-0.42211856984015045,-0.4407855951166108,-0.4278527675747231,-0.48811873617470075,-0.4435612762572082,-0.2761112219391326,-0.2910363449299608,-0.25620688690983107,-0.26905417814052585,-0.2289523327604438,-0.24351597757729038,0.2570378087010328,0.1608337657166802,0.06298108379453483,0.1817491520781027,0.21504306117465,0.04849360458907775,0.06557479041089391,-0.0676764067108125,0.46426263988786626
rating_below_b,-0.008986529126272787,-0.14352114403107077,0.35450715443103126,0.0628583226436532,-0.04019269251404489,-0.11745544357445734,-0.0035650873127524548,-0.2778027428336676,0.2999187941571169,-0.012196333439727074,0.03916398012706833,0.02075476990971913,-0.06867957033135069,0.03076892752780651,0.021337382899413938,-0.10564707252767255,-0.02835491686776722,-0.04596464681618064,-0.076313801660682,0.06164748896997359,0.04567245542031918,0.06800557671431066,0.0015122171967649292,-0.14981153290496843,-0.10503461208346541,-0.14421609281477868,,0.05866037396209644,-0.0031416290011282016,0.038717209945291986,0.15508758688226626,0.6078043383240758,0.7279929348456673,1.0,0.11308498444784963,0.06366795070862073,-0.14393952720178466,-0.1789037516412549,-0.006186824165436169,0.02010000524710364,-0.1396931943732767,-0.1789037516412549,0.03629438552692958,0.04971909220258594,-0.05314847438514933,-0.10204697165463253,-0.06496177638481462,-0.08552445148685549,-0.0613633196589061,-0.09250415089896952,0.14135026635401882,0.17238414477697991,-0.1634532567158746,-0.18989803523259077,0.0737225476383932,0.05936963087545332,-0.027828517734596294,-0.012781048616054396,-0.06655053307723179,-0.0735215112173014,-0.16132569247320164,-0.1754637679301272,0.008073749176297851,-0.016283804984887747,0.11774339836935756,0.15593786655927336,-0.044462028760701613,-0.06752640861940601,0.046511906386497846,-0.013103251558808824,-0.05374342853986036,0.2548903684761923,0.2962359187946284,0.15539456531419146,0.16024851767472728,0.32136019181273795,0.34656594657797307,-0.13966157597533588,-0.31922543819555077,-0.13260163634474165,-0.28488128065313073,-0.04344158749991267,-0.1889798621292123,-0.07740371232973685,-0.06762276839933262,-0.09618047757554105,-0.17104679983060278,-0.0872552676675455,0.043226179580244085,-0.30978630851402156,-0.3022417977016117,-0.3270072508676649,-0.3053062346978977,-0.3832442163136084,-0.3344126974781637,-0.24024567071705488,-0.2571564311803721,-0.22382965952568476,-0.23833235411553297,-0.2050313312551939,-0.22143631259681676,0.23992131630430127,0.11964146924355834,0.0882322404975798,0.1930720469559158,0.20144491264938552,0.03863210947792742,0.21617614505593846,0.01575241932687597,0.15591652599235475
